customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7554_NEWDD,Male,0,No,No,10,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,25.7,251.6,No
8992_VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,56,764.55,No
0867_MKZVY,Female,0,Yes,No,20,Yes,Yes,FiberOptic,Yes,No,No,No,No,No,Month_to_month,No,ElectronicCheck,82.4,1592.35,Yes
4482_EWFMI,Female,0,No,No,2,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.7,135.2,No
4648_YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,TwoYear,Yes,BankTransferAutomatic,73.9,3958.25,No
2907_ILJBN,Female,0,Yes,Yes,11,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,MailedCheck,20.6,233.9,No
6345_FZOQH,Male,0,Yes,No,69,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.9,1363.45,No
3376_BMGFE,Female,0,No,No,4,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,BankTransferAutomatic,70.9,273,Yes
5997_OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,89.05,6254.45,No
3445_HXXGF,Male,1,Yes,No,58,No,NoPhoneService,DSL,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,ElectronicCheck,45.3,2651.2,Yes
1159_WFSGR,Female,0,Yes,Yes,16,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,ElectronicCheck,20.4,321.4,No
7654_YWJUF,Male,0,Yes,No,43,Yes,No,FiberOptic,Yes,No,Yes,Yes,No,No,OneYear,Yes,BankTransferAutomatic,84.25,3539.25,No
1875_QIVME,Female,0,Yes,No,2,Yes,Yes,FiberOptic,No,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,104.4,242.8,Yes
6727_IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,TwoYear,No,MailedCheck,81.95,1181.75,No
0691_JVSYA,Female,0,Yes,No,53,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,OneYear,Yes,BankTransferAutomatic,94.85,5000.2,Yes
5918_VUKWP,Female,0,No,No,32,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,BankTransferAutomatic,20.55,654.55,No
1744_JHKYS,Female,0,Yes,No,34,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,ElectronicCheck,24.7,780.2,No
2656_FMOKZ,Female,1,No,No,15,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,MailedCheck,74.45,1145.7,Yes
2070_FNEXE,Female,1,No,No,7,Yes,No,FiberOptic,Yes,No,No,No,No,No,Month_to_month,No,BankTransferAutomatic,76.45,503.6,Yes
5947_SGKCL,Female,0,Yes,Yes,15,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,105.35,1559.25,No
3712_PKXZA,Male,0,Yes,No,61,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,CreditCardAutomatic,20.55,1252,No
6317_YPKDH,Female,0,No,No,1,No,NoPhoneService,DSL,No,Yes,No,No,No,No,Month_to_month,No,BankTransferAutomatic,29.95,29.95,Yes
6582_OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,No,MailedCheck,45.3,45.3,No
9367_WXLCH,Male,0,No,No,8,Yes,Yes,FiberOptic,No,No,No,No,No,Yes,Month_to_month,No,BankTransferAutomatic,84.5,662.65,Yes
5524_KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,OneYear,No,CreditCardAutomatic,74.75,2453.3,No
1918_ZBFQJ,Female,0,No,No,13,Yes,No,FiberOptic,No,Yes,Yes,No,No,No,Month_to_month,Yes,ElectronicCheck,79.25,1111.65,Yes
1024_GUALD,Female,0,Yes,No,1,No,NoPhoneService,DSL,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,24.8,24.8,Yes
4827_USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,MailedCheck,51.8,1023.85,No
8167_GJLRN,Male,0,No,No,3,No,NoPhoneService,DSL,No,No,No,Yes,No,No,Month_to_month,No,ElectronicCheck,30.4,82.15,No
0956_SYCWG,Female,0,No,No,13,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,ElectronicCheck,19.65,244.8,No
8017_UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month_to_month,No,CreditCardAutomatic,56.6,2379.1,No
7100_FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,OneYear,Yes,CreditCardAutomatic,71.9,3173.35,No
2472_OVKUP,Male,0,Yes,No,6,Yes,No,FiberOptic,No,Yes,Yes,No,No,Yes,Month_to_month,Yes,ElectronicCheck,91,531,Yes
2984_RGEYA,Female,0,Yes,Yes,69,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,19.75,1375.4,No
9680_NIAUV,Female,0,Yes,Yes,72,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,Yes,Yes,TwoYear,No,CreditCardAutomatic,109.7,8129.3,No
2146_EGVDT,Male,0,Yes,Yes,59,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,CreditCardAutomatic,19.3,1192.7,No
2604_IJPDU,Female,0,Yes,No,20,Yes,No,FiberOptic,Yes,Yes,No,Yes,Yes,No,Month_to_month,Yes,ElectronicCheck,96.55,1901.65,No
9178_JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,BankTransferAutomatic,24.1,587.4,No
6168_YBYNP,Male,0,No,No,59,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,111.35,6519.75,No
7255_SSFBC,Male,0,Yes,Yes,72,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,112.25,8041.65,No
3645_DEYGF,Male,0,No,Yes,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.75,20.75,No
9323_HGFWY,Female,0,Yes,No,27,Yes,No,FiberOptic,Yes,No,No,Yes,Yes,Yes,OneYear,Yes,CreditCardAutomatic,101.9,2681.15,No
8544_GOQSH,Female,0,No,No,14,Yes,No,FiberOptic,No,Yes,No,Yes,No,No,Month_to_month,Yes,CreditCardAutomatic,80.05,1112.3,No
3363_DTIVD,Male,0,Yes,Yes,71,Yes,Yes,FiberOptic,Yes,No,Yes,No,Yes,Yes,TwoYear,No,ElectronicCheck,105.55,7405.5,No
7018_WBJNK,Male,0,No,Yes,13,Yes,No,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,CreditCardAutomatic,78.3,1033.95,No
9142_KZXOP,Male,0,No,No,44,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,CreditCardAutomatic,68.85,2958.95,No
7674_YTAFD,Female,0,No,No,33,Yes,No,FiberOptic,No,Yes,No,Yes,No,No,OneYear,Yes,BankTransferAutomatic,79.95,2684.85,No
6348_SNFUS,Male,0,Yes,Yes,72,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,No,Yes,TwoYear,Yes,CreditCardAutomatic,55.45,4179.2,No
1285_OKIPP,Male,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,Yes,Month_to_month,No,ElectronicCheck,79.9,79.9,Yes
7825_ECJRF,Female,0,No,No,19,Yes,No,FiberOptic,Yes,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,106.6,1934.45,Yes
1347_KTTTA,Male,0,Yes,No,64,Yes,No,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,OneYear,Yes,CreditCardAutomatic,102.45,6654.1,No
7841_TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,46,84.5,Yes
4195_NZGTA,Female,0,No,No,1,No,NoPhoneService,DSL,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,25.25,25.25,No
7157_SMCFK,Male,0,No,Yes,61,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.75,1124.2,No
4709_LKHYG,Female,0,Yes,Yes,29,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,No,ElectronicCheck,20,540.05,No
2504_DSHIH,Male,1,Yes,No,23,Yes,Yes,FiberOptic,No,No,No,No,No,Yes,Month_to_month,No,ElectronicCheck,86.8,1975.85,No
0699_NDKJM,Female,0,Yes,No,57,No,NoPhoneService,DSL,Yes,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,BankTransferAutomatic,58.75,3437.45,No
9286_BHDQG,Male,0,Yes,Yes,72,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,No,No,TwoYear,No,CreditCardAutomatic,45.25,3139.8,No
0230_WEQUW,Male,0,Yes,No,66,No,NoPhoneService,DSL,Yes,Yes,Yes,Yes,Yes,No,TwoYear,Yes,BankTransferAutomatic,56.6,3789.2,No
2040_LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,BankTransferAutomatic,84.2,5324.5,No
6496_JDSSB,Female,0,No,No,8,Yes,No,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,BankTransferAutomatic,80,624.6,No
9408_SSNVZ,Female,0,No,No,4,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,70.15,268.35,Yes
4443_EMBNA,Female,0,Yes,No,71,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,24.75,1836.9,No
6469_MRVET,Male,0,Yes,Yes,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,ElectronicCheck,20.2,20.2,No
0742_MOABM,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month_to_month,No,MailedCheck,50.05,179.35,Yes
5961_VUSRV,Female,0,No,No,12,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,OneYear,Yes,BankTransferAutomatic,19.35,219.35,No
6778_JFCMK,Male,0,No,No,24,No,NoPhoneService,DSL,Yes,No,No,No,Yes,Yes,OneYear,Yes,MailedCheck,50.6,1288.75,No
6341_JVQGF,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,OneYear,Yes,MailedCheck,81.15,2545.75,No
2232_DMLXU,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month_to_month,No,MailedCheck,55.2,55.2,Yes
4811_JBUVU,Male,0,No,No,30,Yes,Yes,FiberOptic,No,No,No,Yes,No,Yes,Month_to_month,Yes,CreditCardAutomatic,89.9,2723.15,No
0945_TSONX,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,85.3,4107.25,No
2651_ZCBXV,Male,0,No,No,54,Yes,Yes,FiberOptic,Yes,Yes,No,Yes,Yes,Yes,TwoYear,Yes,CreditCardAutomatic,108,5760.65,No
3316_UWXUY,Male,0,No,No,50,Yes,No,FiberOptic,Yes,Yes,No,Yes,No,Yes,Month_to_month,Yes,CreditCardAutomatic,93.5,4747.5,No
8937_RDTHP,Male,0,No,No,1,Yes,No,FiberOptic,Yes,No,No,No,No,Yes,Month_to_month,Yes,MailedCheck,84.6,84.6,Yes
7083_MIOPC,Female,0,No,No,72,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,CreditCardAutomatic,20.25,1566.9,No
1984_GPTEH,Female,0,No,No,29,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,ElectronicCheck,25.15,702,No
1251_KRREG,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month_to_month,Yes,MailedCheck,54.4,114.1,Yes
0621_JFHOL,Female,0,No,No,10,No,NoPhoneService,DSL,No,No,No,Yes,No,No,TwoYear,Yes,MailedCheck,29.6,299.05,No
9903_LYSAB,Male,0,Yes,No,18,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,73.15,1305.95,No
0094_OIFMO,Female,1,No,No,11,Yes,No,FiberOptic,No,Yes,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,95,1120.3,Yes
9227_UAQFT,Male,0,No,No,16,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.75,284.35,No
7301_ABVAD,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,TwoYear,No,BankTransferAutomatic,86.6,6350.5,No
6614_FHDBO,Male,0,No,No,72,Yes,Yes,FiberOptic,No,Yes,Yes,Yes,Yes,Yes,TwoYear,No,BankTransferAutomatic,109.2,7878.3,No
7576_ASEJU,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,OneYear,Yes,CreditCardAutomatic,74.7,3187.65,No
9058_HRZSV,Female,1,Yes,No,65,Yes,No,FiberOptic,Yes,Yes,Yes,No,No,Yes,Month_to_month,No,ElectronicCheck,94.4,6126.15,No
4522_AKYLR,Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month_to_month,Yes,ElectronicCheck,54.8,731.3,No
0221_WMXNQ,Male,1,No,No,4,Yes,No,FiberOptic,Yes,No,No,No,No,No,Month_to_month,No,ElectronicCheck,75.35,273.4,No
0303_UNCIP,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,OneYear,No,MailedCheck,65,2531.8,No
9947_OTFQU,Male,1,No,No,15,Yes,No,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.4,1074.3,Yes
0322_YINQP,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month_to_month,Yes,MailedCheck,48.55,48.55,Yes
0959_WHOKV,Male,0,No,No,42,Yes,Yes,FiberOptic,Yes,Yes,Yes,No,No,Yes,OneYear,Yes,ElectronicCheck,99,4298.45,No
4075_JFPGR,Female,0,Yes,No,51,Yes,No,FiberOptic,Yes,Yes,Yes,No,Yes,No,OneYear,Yes,ElectronicCheck,93.5,4619.55,No
4629_NRXKX,Female,0,Yes,Yes,2,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,70.4,147.15,Yes
9514_JDSKI,Male,1,Yes,No,1,No,NoPhoneService,DSL,No,Yes,No,No,Yes,No,Month_to_month,No,ElectronicCheck,40.2,40.2,Yes
3282_ZISZV,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,OneYear,No,CreditCardAutomatic,83.7,2633.3,No
3675_YDUPJ,Male,0,No,No,10,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,MailedCheck,19.85,193.05,No
4111_BNXIF,Female,0,Yes,Yes,67,No,NoPhoneService,DSL,No,Yes,Yes,Yes,Yes,Yes,TwoYear,Yes,ElectronicCheck,59.55,4103.9,No
7017_VFHAY,Female,0,Yes,Yes,61,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,115.1,7008.15,No
6655_LHBYW,Male,0,No,No,50,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,OneYear,No,CreditCardAutomatic,114.35,5791.1,No
4959_JOSRX,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,44.6,80.55,Yes
5046_NUHWD,Female,1,Yes,No,29,No,NoPhoneService,DSL,Yes,No,Yes,No,No,Yes,Month_to_month,Yes,ElectronicCheck,45,1228.65,No
7273_TEFQD,Male,1,No,No,3,No,NoPhoneService,DSL,No,No,Yes,No,No,Yes,Month_to_month,Yes,ElectronicCheck,41.15,132.2,Yes
3606_TWKGI,Male,1,No,No,13,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,106.9,1364.3,Yes
7529_ZDFXI,Male,1,Yes,No,57,Yes,Yes,FiberOptic,No,Yes,No,No,No,Yes,Month_to_month,Yes,ElectronicCheck,89.85,4925.35,No
7605_BDWDC,Female,0,No,No,31,No,NoPhoneService,DSL,Yes,Yes,No,Yes,No,Yes,TwoYear,Yes,BankTransferAutomatic,49.85,1520.1,No
1950_KSVVJ,Female,0,Yes,No,45,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,OneYear,No,MailedCheck,113.3,5032.25,No
0123_CRBRT,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,MailedCheck,88.1,5526.75,No
6292_TOSSS,Male,0,No,No,50,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,BankTransferAutomatic,24.9,1195.25,No
3197_ARFOY,Female,1,No,No,19,Yes,No,FiberOptic,Yes,Yes,No,Yes,Yes,Yes,Month_to_month,Yes,MailedCheck,105,2007.25,No
6323_AYBRX,Male,0,No,No,59,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,19.35,1099.6,Yes
7014_ZZXAW,Female,0,Yes,No,71,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,CreditCardAutomatic,24.25,1732.95,No
4385_GZQXV,Female,1,No,No,16,Yes,No,FiberOptic,No,No,No,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,94.45,1511.2,Yes
7633_MVPUY,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,TwoYear,Yes,ElectronicCheck,59.75,3450.15,No
6366_ZGQGL,Male,0,No,No,1,No,NoPhoneService,DSL,No,No,No,No,No,No,Month_to_month,No,BankTransferAutomatic,24.8,24.8,Yes
4716_HHKQH,Male,1,Yes,No,20,Yes,Yes,FiberOptic,No,Yes,No,Yes,Yes,Yes,Month_to_month,No,ElectronicCheck,107.05,2172.05,No
5940_AHUHD,Male,0,No,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,MailedCheck,70.6,70.6,Yes
6432_TWQLB,Male,0,Yes,No,5,Yes,Yes,FiberOptic,No,Yes,No,Yes,No,No,Month_to_month,Yes,ElectronicCheck,85.4,401.1,Yes
4484_GLZOU,Female,0,Yes,No,52,Yes,Yes,FiberOptic,No,Yes,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,105.05,5624.85,Yes
3179_GBRWV,Male,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month_to_month,Yes,BankTransferAutomatic,64.95,1339.8,No
8645_KWHJO,Male,0,No,No,14,No,NoPhoneService,DSL,No,No,Yes,Yes,Yes,Yes,Month_to_month,Yes,ElectronicCheck,55,771.95,No
4130_MZLCC,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,No,BankTransferAutomatic,50.55,244.75,No
0314_TKOSI,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month_to_month,No,MailedCheck,55.15,322.9,No
8229_MYEJZ,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month_to_month,No,ElectronicCheck,51.2,498.25,No
2080_SRCDE,Female,0,No,Yes,1,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,25.4,25.4,No
9577_WJVCQ,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month_to_month,No,MailedCheck,54.45,3687.75,No
9512_UIBFX,Male,0,Yes,Yes,18,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,No,MailedCheck,95.15,1779.95,Yes
6202_DYYFX,Female,0,No,No,22,Yes,Yes,FiberOptic,No,No,No,No,No,No,OneYear,Yes,CreditCardAutomatic,76,1783.6,No
3808_HFKDE,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,44.35,927.15,No
5583_SXDAG,Male,0,Yes,No,1,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,No,ElectronicCheck,70,70,Yes
3488_PGMQJ,Male,1,No,No,8,Yes,No,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.5,606.55,Yes
3580_REOAC,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month_to_month,Yes,CreditCardAutomatic,44.85,435.4,Yes
7534_BFESC,Male,1,No,No,24,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,76.1,1712.7,Yes
3727_OWVYD,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,OneYear,No,MailedCheck,61.2,2021.2,No
2294_SALNE,Male,0,Yes,Yes,23,Yes,No,FiberOptic,No,Yes,Yes,Yes,No,No,OneYear,No,MailedCheck,86.8,1940.8,No
4847_TAJYI,Female,1,No,No,6,Yes,No,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,89.35,567.8,No
1563_IWQEX,Female,0,No,No,12,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,19.7,220.35,No
8203_XJZRC,Male,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,No,MailedCheck,20.25,20.25,No
6556_DBKZF,Female,0,Yes,Yes,71,Yes,No,FiberOptic,No,No,Yes,No,No,No,TwoYear,No,ElectronicCheck,76.05,5436.45,No
6851_WEFYX,Male,1,Yes,No,35,Yes,Yes,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,100.8,3437.5,No
2985_JUUBZ,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,74.55,3015.75,No
6390_DSAZX,Female,0,No,Yes,1,Yes,No,FiberOptic,Yes,No,No,No,No,No,Month_to_month,Yes,MailedCheck,73.6,73.6,Yes
0895_LMRSF,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,OneYear,Yes,BankTransferAutomatic,64.9,1509.8,No
8098_LLAZX,Female,1,No,No,4,Yes,Yes,FiberOptic,No,No,No,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,95.45,396.1,Yes
8266_VBFQL,Male,0,No,No,4,Yes,No,FiberOptic,No,No,Yes,Yes,No,Yes,Month_to_month,Yes,ElectronicCheck,90.4,356.65,No
8181_YHCMF,Female,0,Yes,Yes,68,No,NoPhoneService,DSL,No,Yes,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,60.3,4109,No
2240_HSJQD,Male,0,No,Yes,38,Yes,Yes,FiberOptic,No,Yes,No,No,No,No,Month_to_month,Yes,MailedCheck,81.85,3141.7,No
1248_DYXUB,Male,0,Yes,Yes,52,Yes,Yes,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,No,MailedCheck,24.8,1229.1,No
0265_EDXBD,Male,1,Yes,No,32,Yes,Yes,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,74.9,2303.35,Yes
4115_BNPJY,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,TwoYear,No,MailedCheck,75.55,2054.4,No
3167_SNQPL,Male,1,Yes,Yes,38,Yes,Yes,FiberOptic,No,Yes,No,No,Yes,Yes,Month_to_month,No,ElectronicCheck,101.15,3741.85,No
4091_TVOCN,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,OneYear,Yes,CreditCardAutomatic,78.75,3682.45,No
1098_TDVUQ,Female,0,No,No,1,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,Month_to_month,Yes,BankTransferAutomatic,19.25,19.25,No
7277_OZCGZ,Female,0,No,No,22,Yes,No,FiberOptic,Yes,No,No,Yes,No,Yes,Month_to_month,Yes,ElectronicCheck,89.05,1886.25,No
1557_EMYVT,Female,0,No,No,43,Yes,Yes,FiberOptic,Yes,Yes,Yes,Yes,Yes,Yes,TwoYear,No,CreditCardAutomatic,115.05,4895.1,No
2799_ARNLO,Female,1,Yes,No,5,Yes,No,FiberOptic,No,No,No,No,No,No,Month_to_month,Yes,ElectronicCheck,69.35,341.6,No
7563_BIUPC,Male,0,No,No,5,Yes,No,FiberOptic,No,No,No,No,Yes,No,Month_to_month,Yes,ElectronicCheck,80.6,415.55,Yes
5027_YOCXN,Male,0,Yes,Yes,51,Yes,Yes,FiberOptic,Yes,Yes,No,Yes,Yes,Yes,OneYear,No,CreditCardAutomatic,110.05,5686.4,No
3973_SKMLN,Male,0,No,No,71,Yes,No,No,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,NoInternetService,TwoYear,Yes,CreditCardAutomatic,19.9,1355.1,No
2321_OMBXY,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,OneYear,No,CreditCardAutomatic,80.3,3058.65,Yes
2840_XANRC,Male,1,Yes,No,24,Yes,No,FiberOptic,No,No,Yes,No,Yes,Yes,Month_to_month,Yes,ElectronicCheck,93.15,2231.05,Yes
6745_JEFZB,Male,0,Yes,No,35,Yes,Yes,FiberOptic,No,No,No,Yes,Yes,No,Month_to_month,Yes,CreditCardAutomatic,91.5,3236.35,No
5020_ZSTTY,Female,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,OneYear,No,BankTransferAutomatic,82.45,4350.1,Yes
